"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-08-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-09-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-09-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-09-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-10-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-10-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-10-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-10-31",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-03",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-08",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-09",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-10",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-11",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-12",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-14",,
