"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-02","26.7","18.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-03","24.4","18.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-04","27.8","17.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-05","26.7","15.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-06","30.0","14.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-07","28.9","20.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-08","22.8","19.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-09","27.2","18.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-10","23.9","17.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-11","28.3","15.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-12","30.0","20.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-13","26.1","18.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-14","32.2","20.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-15","28.3","18.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-16","28.9","14.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-07-17","33.3","19.4"
